Area,Category,Primary Production,Emissions|CO2,Emissions|CH4,Emissions|N2O,Land Use,Species,Product Type,Conversion,Protein Production,Emissions|CO2|Replacement,Land Use|Replacement
Papua New Guinea,cattle_meat,3279.0,1.0939933985783206e-05,0.001626675619012421,0.00011035175316884878,0.0008264480083555229,Cattle,Meat,6.506833636193064,503.9317405874904,1.0078634811749808e-06,4.031453924699923e-06
Paraguay,cattle_meat,481693.0,0.01055460109696367,0.4300358101992121,0.018105677017968287,0.1214072035647444,Cattle,Meat,6.506833636193064,74028.78680049101,0.000148057573600982,0.000592230294403928
Peru,cattle_meat,192920.0,0.004227160543388073,0.17223108598969053,0.007251397073045367,0.04862407739309164,Cattle,Meat,6.506833636193064,29648.829336425326,5.9297658672850656e-05,0.00023719063469140262
Philippines,cattle_meat,208399.0,0.0015463911898339516,0.19495115315839232,0.008239179903671495,0.052525446323050506,Cattle,Meat,6.506833636193064,32027.71296330967,6.405542592661934e-05,0.00025622170370647737
Poland,cattle_meat,560500.0,0.002571700339482072,0.13310024296893366,0.006304323311750134,0.14126993250480957,Cattle,Meat,6.506833636193064,86140.20756306447,0.00017228041512612894,0.0006891216605045158
Portugal,cattle_meat,92030.0,0.0003734791352916025,0.026981521913047313,0.0017422509410545573,0.023195489542225913,Cattle,Meat,6.506833636193064,14143.591975073725,2.828718395014745e-05,0.0001131487358005898
Puerto Rico,cattle_meat,5922.0,0.00012975971769616507,0.005286919403021706,0.0002225936837371691,0.0014925968604700842,Cattle,Meat,6.506833636193064,910.120087758194,1.8202401755163882e-06,7.280960702065553e-06
Qatar,cattle_meat,1657.0,3.78726818772768e-06,0.0010376278355552525,0.0001059685678030992,0.00041763475140137277,Cattle,Meat,6.506833636193064,254.65535045851527,5.093107009170306e-07,2.0372428036681223e-06
Republic of Korea,cattle_meat,286000.0,0.002122216902636338,0.26754461299382526,0.011307182147947195,0.07208421176873422,Cattle,Meat,6.506833636193064,43953.79012138526,8.790758024277052e-05,0.0003516303209710821
Republic of Moldova,cattle_meat,7628.0,3.499898338906199e-05,0.0018113981326797965,8.579728496347907e-05,0.001922581704097569,Cattle,Meat,6.506833636193064,1172.3059826780654,2.3446119653561313e-06,9.378447861424525e-06
Romania,cattle_meat,101760.0,0.0004668978172090912,0.02416464000806189,0.001144563675653334,0.02564786499855383,Cattle,Meat,6.506833636193064,15638.942946685887,3.1277885893371775e-05,0.0001251115435734871
Russian Federation,cattle_meat,1625163.0,0.006732109252600852,0.38159737310380354,0.015220048467437134,0.40961046800948053,Cattle,Meat,6.506833636193064,249762.49445818472,0.0004995249889163695,0.001998099955665478
Rwanda,cattle_meat,33924.0,3.096443299626327e-05,0.04333865582098136,0.0021335978959517482,0.008550296503645244,Cattle,Meat,6.506833636193064,5213.595720552005,1.042719144110401e-05,4.170876576441604e-05
Saint Kitts and Nevis,cattle_meat,55.0,1.2051307790086254e-06,4.910175061908034e-05,2.067317224847062e-06,1.3862348417064275e-05,Cattle,Meat,6.506833636193064,8.452651946420241,1.690530389284048e-08,6.762121557136192e-08
Saint Lucia,cattle_meat,423.0,9.268551264011791e-06,0.00037763710021583607,1.589954883836922e-05,0.00010661406146214888,Cattle,Meat,6.506833636193064,65.00857769701386,1.3001715539402773e-07,5.200686215761109e-07
Saint Vincent and the Grenadines,cattle_meat,202.0,4.426116679268043e-06,0.00018033733863734964,7.592692353074663e-06,5.09126250953997e-05,Cattle,Meat,6.506833636193064,31.044285330488886,6.208857066097778e-08,2.483542826439111e-07
Samoa,cattle_meat,2063.0,6.8829166857794305e-06,0.001023431473626906,6.942838267378318e-05,0.0005199640869891564,Cattle,Meat,6.506833636193064,317.0512902811811,6.341025805623623e-07,2.536410322249449e-06
Sao Tome and Principe,cattle_meat,283.0,2.583107693061698e-07,0.00036153872177036093,1.7798850505669874e-05,7.1328083673258e-05,Cattle,Meat,6.506833636193064,43.492736378853245,8.698547275770649e-08,3.4794189103082597e-07
Saudi Arabia,cattle_meat,43000.0,9.828155224640329e-05,0.026926974610063884,0.002749938693743673,0.010837836035159342,Cattle,Meat,6.506833636193064,6608.436976292189,1.3216873952584379e-05,5.2867495810337516e-05
Senegal,cattle_meat,75686.0,6.908307026751508e-05,0.09669052896081816,0.0047601547680994,0.019076103678071395,Cattle,Meat,6.506833636193064,11631.771185759317,2.3263542371518635e-05,9.305416948607454e-05
Serbia,cattle_meat,65008.0,0.0002982713571258707,0.015437253514584191,0.0007311890273867132,0.016384791743572987,Cattle,Meat,6.506833636193064,9990.727231507037,1.9981454463014073e-05,7.992581785205629e-05
Seychelles,cattle_meat,6.0,5.476553412851658e-09,7.665131910325674e-06,3.773607881060751e-07,1.5122561909524663e-06,Cattle,Meat,6.506833636193064,0.9221074850640264,1.8442149701280527e-09,7.376859880512211e-09
Sierra Leone,cattle_meat,10036.0,9.160448341896539e-06,0.012821210642004744,0.0006311988115720949,0.002529500522066492,Cattle,Meat,6.506833636193064,1542.3784533504281,3.084756906700856e-06,1.2339027626803424e-05
Singapore,cattle_meat,35.0,2.597118587142372e-07,3.2741473618125476e-05,1.383746067056475e-06,8.82149444722272e-06,Cattle,Meat,6.506833636193064,5.378960329540154,1.0757920659080307e-08,4.303168263632123e-08
Slovakia,cattle_meat,10710.0,4.913989408715967e-05,0.0025432713687730236,0.00012046262741988215,0.0026993773008501523,Cattle,Meat,6.506833636193064,1645.961860839287,3.291923721678574e-06,1.3167694886714296e-05
Slovenia,cattle_meat,35740.0,0.00014504122889624982,0.010478317865612421,0.0006766059831934138,0.009008006044106858,Cattle,Meat,6.506833636193064,5492.686919364717,1.0985373838729433e-05,4.3941495354917734e-05
Solomon Islands,cattle_meat,789.0,2.6323903369267913e-06,0.00039141416999109496,2.6553075099183194e-05,0.00019886168911024932,Cattle,Meat,6.506833636193064,121.25713428591946,2.425142685718389e-07,9.700570742873557e-07
Somalia,cattle_meat,49902.0,4.554849473468724e-05,0.06375090209817863,0.003138509674678226,0.012577434740151662,Cattle,Meat,6.506833636193064,7669.167953277507,1.5338335906555014e-05,6.135334362622006e-05
South Africa,cattle_meat,1033310.0,0.000943162901172291,1.3200762423764367,0.0649884459929814,0.2604382407788488,Cattle,Meat,6.506833636193064,158803.8142319182,0.0003176076284638364,0.0012704305138553456
South Sudan,cattle_meat,231354.0,0.0005287867497305671,0.1448758903241098,0.014795565501217993,0.05831108646693615,Cattle,Meat,6.506833636193064,35555.542516583795,7.111108503316759e-05,0.00028444434013267036
Spain,cattle_meat,695170.0,0.0028211614743090655,0.2038111983950136,0.013160497519210003,0.17521252271073767,Cattle,Meat,6.506833636193064,106836.91006532653,0.00021367382013065306,0.0008546952805226122
Sri Lanka,cattle_meat,21653.0,0.00022860820908312317,0.03476311521595727,0.0011749678086891906,0.005457480550448959,Cattle,Meat,6.506833636193064,3327.732229015227,6.655464458030454e-06,2.6621857832121816e-05
Sudan,cattle_meat,388300.0,nan,nan,nan,0.09786817982447378,Cattle,Meat,6.506833636193064,59675.72274172691,0.00011935144548345383,0.0004774057819338153
Suriname,cattle_meat,1656.0,3.6285392182514256e-05,0.0014784090731854009,6.224504226084971e-05,0.0004173827087028807,Cattle,Meat,6.506833636193064,254.5016658776713,5.090033317553425e-07,2.03601332702137e-06
Sweden,cattle_meat,139670.0,0.0005668133307201794,0.04094870330973942,0.002644139834152885,0.0352028036983885,Cattle,Meat,6.506833636193064,21465.125406482093,4.2930250812964186e-05,0.00017172100325185674
Switzerland,cattle_meat,145671.0,0.0005911667838429101,0.04270808734755532,0.002757746787290649,0.03671531193203945,Cattle,Meat,6.506833636193064,22387.386576126963,4.4774773152253925e-05,0.0001790990926090157
Syrian Arab Republic,cattle_meat,51932.0,0.00011869668770372595,0.032520270824414825,0.0033211585172906143,0.01308908141809058,Cattle,Meat,6.506833636193064,7981.147652390836,1.5962295304781673e-05,6.384918121912669e-05
Tajikistan,cattle_meat,272521.0,0.0006228787651102807,0.1706550243653307,0.017428280064133012,0.06868692823575952,Cattle,Meat,6.506833636193064,41882.27565618892,8.376455131237784e-05,0.00033505820524951135
Thailand,cattle_meat,116267.0,0.0008627405336322345,0.1087643689473884,0.0045966858279558615,0.0293042484255784,Cattle,Meat,6.506833636193064,17868.44516098986,3.5736890321979727e-05,0.0001429475612879189
Timor-Leste,cattle_meat,1146.0,8.503708288186163e-06,0.0010720493933249083,4.530779979562058e-05,0.0002888409324719211,Cattle,Meat,6.506833636193064,176.12252964722904,3.5224505929445805e-07,1.4089802371778322e-06
Togo,cattle_meat,5746.0,5.244712651707604e-06,0.0073406413261218875,0.00036138584807625114,0.0014482373455354785,Cattle,Meat,6.506833636193064,883.0716015296492,1.7661432030592985e-06,7.064572812237194e-06
Tonga,cattle_meat,341.0,1.1376997527148745e-06,0.00016916632695432622,1.1476043864159023e-05,8.59465601857985e-05,Cattle,Meat,6.506833636193064,52.4064420678055,1.0481288413561101e-07,4.1925153654244404e-07
Trinidad and Tobago,cattle_meat,886.0,1.9413561276393495e-05,0.000790984564518276,3.330260111299085e-05,0.00022330983086398087,Cattle,Meat,6.506833636193064,136.1645386277879,2.723290772555758e-07,1.0893163090223033e-06
Tunisia,cattle_meat,55600.0,0.00012708033267209355,0.03481720437952447,0.0035557346830732144,0.01401357403615952,Cattle,Meat,6.506833636193064,8544.862694926644,1.708972538985329e-05,6.835890155941316e-05
Turkey,cattle_meat,1075479.0,0.002458133616939757,0.6734743192245791,0.06877910038159887,0.2710666293315613,Cattle,Meat,6.506833636193064,165284.539321529,0.000330569078643058,0.001322276314572232
Turkmenistan,cattle_meat,146552.0,0.0003349618149956952,0.09177213914079262,0.0093723026847796,0.03693736154941098,Cattle,Meat,6.506833636193064,22522.78269185053,4.5045565383701065e-05,0.00018018226153480426
Uganda,cattle_meat,166670.0,0.00015212952621999762,0.21292458924899668,0.01048245375893992,0.04200795655767459,Cattle,Meat,6.506833636193064,25614.609089270212,5.122921817854043e-05,0.0002049168727141617
Ukraine,cattle_meat,369500.0,0.0016953492871340332,0.08774404955757535,0.004156016884374085,0.09312977709282272,Cattle,Meat,6.506833636193064,56786.45262185962,0.00011357290524371925,0.000454291620974877
United Arab Emirates,cattle_meat,18534.0,4.2361634635693915e-05,0.011606152265649396,0.001185287529066168,0.004671359373852169,Cattle,Meat,6.506833636193064,2848.3900213627776,5.696780042725555e-06,2.278712017090222e-05
United Kingdom of Great Britain and Northern Ireland,cattle_meat,914000.0,0.003709224488281263,0.2679681737316663,0.01730324198765474,0.23036702642175905,Cattle,Meat,6.506833636193064,140467.70689142,0.00028093541378284003,0.0011237416551313601
United Republic of Tanzania,cattle_meat,479071.0,0.00043727632000804275,0.6120237349019384,0.030130435019794247,0.12074634760929817,Cattle,Meat,6.506833636193064,73625.82582951803,0.00014725165165903605,0.0005890066066361442
United States of America,cattle_meat,12348749.0,0.026731427296546234,5.1232045098764525,0.26633740942739986,3.1124120209613464,Cattle,Meat,6.506833636193064,1897812.3140128185,0.003795624628025637,0.015182498512102549
Uruguay,cattle_meat,580320.0,0.012715663521350647,0.5180859621684492,0.021812827853149946,0.14626541878892255,Cattle,Meat,6.506833636193064,89186.23595539264,0.00017837247191078526,0.000713489887643141
Uzbekistan,cattle_meat,938274.0,0.002144535468661437,0.5875553529135599,0.06000455762636397,0.23648511088495572,Cattle,Meat,6.506833636193064,144198.24640682738,0.0002883964928136548,0.0011535859712546192
Vanuatu,cattle_meat,2805.0,9.358497965880418e-06,0.001391529463656554,9.439971565679197e-05,0.0007069797692702781,Cattle,Meat,6.506833636193064,431.08524926743235,8.621704985348648e-07,3.448681994139459e-06
Venezuela (Bolivarian Republic of),cattle_meat,470284.0,0.010304613150459862,0.41985032160261054,0.017676840250363195,0.11853164841764828,Cattle,Meat,6.506833636193064,72275.39941764176,0.00014455079883528353,0.0005782031953411341
Viet Nam,cattle_meat,355288.0,0.0026363573388246825,0.3323615051096161,0.014046524933496026,0.08954774626185331,Cattle,Meat,6.506833636193064,54602.287358904636,0.00010920457471780928,0.0004368182988712371
Yemen,cattle_meat,70187.0,0.00016042063505856526,0.04395171085945474,0.004488603420878771,0.017690120879063458,Cattle,Meat,6.506833636193064,10786.659675698136,2.1573319351396274e-05,8.62932774055851e-05
Zambia,cattle_meat,191349.0,0.00017465550316595862,0.24445255431815124,0.012034601573884892,0.04822811831376058,Cattle,Meat,6.506833636193064,29407.390859919396,5.881478171983879e-05,0.00023525912687935517
Zimbabwe,cattle_meat,108081.0,9.865189490240334e-05,0.1380758536666515,0.006797588556548783,0.02724102689572225,Cattle,Meat,6.506833636193064,16610.38318220084,3.322076636440168e-05,0.0001328830654576067
Afghanistan,chicken_meat,28493.0,9.875597622077154e-05,7.405168250949435e-05,0.0001706895565425167,0.00028827792173444157,Chickens,Meat,7.017543859649123,4060.2524999999996,8.120504999999998e-06,3.248201999999999e-05
Albania,chicken_meat,11633.0,3.960862705744096e-05,2.341750208683328e-05,3.695670718614342e-05,0.0001176968751460625,Chickens,Meat,7.017543859649123,1657.7024999999999,3.3154049999999996e-06,1.3261619999999998e-05
Algeria,chicken_meat,290863.0,0.0011331422542321017,0.0006692182811169795,0.0011052784911488329,0.002942806343643873,Chickens,Meat,7.017543859649123,41447.97749999999,8.289595499999999e-05,0.00033158381999999996
Angola,chicken_meat,49034.0,0.00019876709158685377,0.0001895011794801501,0.00022035252134285766,0.0004961014850779703,Chickens,Meat,7.017543859649123,6987.344999999999,1.3974689999999998e-05,5.589875999999999e-05
Antigua and Barbuda,chicken_meat,32.0,1.1599717862553263e-07,5.244200234665314e-08,9.400661752999466e-08,3.2375999352480013e-07,Chickens,Meat,7.017543859649123,4.56,9.12e-09,3.648e-08
Argentina,chicken_meat,2238216.0,0.00811333566107891,0.0036680165226348938,0.006575222358172329,0.022645149927097003,Chickens,Meat,7.017543859649123,318945.77999999997,0.0006378915599999998,0.0025515662399999994
Armenia,chicken_meat,12400.0,4.830784236041732e-05,2.8529949446476677e-05,4.71199612540802e-05,0.00012545699749086004,Chickens,Meat,7.017543859649123,1766.9999999999998,3.5339999999999995e-06,1.4135999999999998e-05
Australia,chicken_meat,1260650.0,0.00509511762560425,0.00295851163742166,0.0037969026049782775,0.012754626119907478,Chickens,Meat,7.017543859649123,179642.625,0.00035928525,0.001437141
Austria,chicken_meat,130610.0,0.00044470753717634005,0.0002629209960939822,0.0004149329945484564,0.001321446648571067,Chickens,Meat,7.017543859649123,18611.925,3.722385e-05,0.0001488954
Azerbaijan,chicken_meat,111996.0,0.0004363133155642982,0.0002576806627586775,0.000425584450049352,0.0011331195073376098,Chickens,Meat,7.017543859649123,15959.429999999998,3.1918859999999994e-05,0.00012767543999999998
Bahamas,chicken_meat,6206.0,2.2496202829689235e-05,1.0170470830104043e-05,1.823140838722334e-05,6.278920374421593e-05,Chickens,Meat,7.017543859649123,884.3549999999999,1.7687099999999997e-06,7.074839999999999e-06
Bahrain,chicken_meat,8924.0,3.476606332454549e-05,2.053236039196434e-05,3.391117211543642e-05,9.028856819422863e-05,Chickens,Meat,7.017543859649123,1271.6699999999998,2.5433399999999997e-06,1.0173359999999999e-05
Bangladesh,chicken_meat,203764.0,0.0007062405762344889,0.0005295710186665008,0.0012206642613739997,0.0020615822287683556,Chickens,Meat,7.017543859649123,29036.37,5.807274e-05,0.00023229096
Barbados,chicken_meat,16420.0,5.9521052282226435e-05,2.690930245412639e-05,4.823714562007851e-05,0.00016612934667741306,Chickens,Meat,7.017543859649123,2339.85,4.6797e-06,1.87188e-05
Belarus,chicken_meat,463611.0,0.0009503620790397082,0.0009304161622286876,0.0012712469683512637,0.004690584198688316,Chickens,Meat,7.017543859649123,66064.56749999999,0.00013212913499999998,0.0005285165399999999
Belgium,chicken_meat,447640.0,0.0015241473236476295,0.000901109828432051,0.0014221009545951383,0.004528997609420048,Chickens,Meat,7.017543859649123,63788.7,0.0001275774,0.0005103096
Belize,chicken_meat,20649.0,7.485080441995697e-05,3.383984082675127e-05,6.066070766802687e-05,0.00020891625332167493,Chickens,Meat,7.017543859649123,2942.4824999999996,5.884964999999999e-06,2.3539859999999995e-05
Benin,chicken_meat,15000.0,6.080487771348058e-05,5.797034082885858e-05,6.740808051847421e-05,0.00015176249696475006,Chickens,Meat,7.017543859649123,2137.5,4.275e-06,1.71e-05
Bhutan,chicken_meat,1226.0,4.24928322207791e-06,3.186304101240307e-06,7.34444938480067e-06,1.2404054751918906e-05,Chickens,Meat,7.017543859649123,174.70499999999998,3.4940999999999995e-07,1.3976399999999998e-06
Bolivia (Plurinational State of),chicken_meat,491860.0,0.0017829491337110774,0.0008060663523195255,0.0014449404655719742,0.004976393450472131,Chickens,Meat,7.017543859649123,70090.04999999999,0.00014018009999999998,0.0005607203999999999
Bosnia and Herzegovina,chicken_meat,69532.0,0.00023674607208441371,0.00013996954827660032,0.0002208951916158278,0.0007034899959302,Chickens,Meat,7.017543859649123,9908.31,1.981662e-05,7.926648e-05
Botswana,chicken_meat,2403.0,9.74094140969959e-06,9.286848600783145e-06,1.0798774499059569e-05,2.431235201375296e-05,Chickens,Meat,7.017543859649123,342.42749999999995,6.848549999999999e-07,2.7394199999999997e-06
Brazil,chicken_meat,14129857.0,0.05121948582444477,0.02315618731099604,0.04150937696101618,0.1429588253383235,Chickens,Meat,7.017543859649123,2013504.6224999998,0.004027009244999999,0.016108036979999997
Brunei Darussalam,chicken_meat,24506.0,0.00012475300621753456,8.088024011737374e-05,0.00017185441284143054,0.000247939450041211,Chickens,Meat,7.017543859649123,3492.1049999999996,6.984209999999999e-06,2.7936839999999996e-05
